date,impressions reçues,impressions prises,revenu,key,inventaire,fillRate,cpm,site,emplacement,position,format,annonceur,impressions envoyees,discrepencies,impressions facturables,campagne
2017/03/22,11972,773,0.47,460206-15,AMS Market Place,6.46%,0.61,Football Club de Marseille,FCMarseille_300x250_RG_ATF,Haut,300 x 250,Rubicon,12251,2.28%,ND,ND
2017/03/22,8691,2289,0.46,394166-15,AMS Market Place,26.34%,0.2,Hockey Hebdo,HockeyHebdo_300x250_RG_BTF,Bas,300 x 250,Rubicon,8986,3.28%,ND,ND
2017/03/22,5482,1252,0.45,393322-15,AMS Market Place,22.84%,0.36,Cahiers du Football,CahierDuFootball_300x250_RG_ATF,Haut,300 x 250,Rubicon,5877,6.72%,ND,ND
2017/03/22,3242,2086,0.43,569746-55,AMS Market Place,64.34%,0.21,Plongeur,Plongeur_728x90_RG_ATF,Haut,970 x 90,Rubicon,NA,NA,ND,ND
2017/03/22,722,361,0.42,393178-57,AMS Market Place,50.00%,1.16,Allo Surf,AlloSurf_728x90_RG_ATF,Haut,970 x 250,Rubicon,785,8.03%,ND,ND
2017/03/22,5815,1960,0.39,394398-43,AMS Market Place,33.71%,0.2,Allo Surf,AlloSurf_320x50_MOB,Haut,320 x 50,Rubicon,NA,NA,ND,ND
2017/03/22,6430,1888,0.38,393210-15,AMS Market Place,29.36%,0.2,Rugby Transferts,RugbyTransferts_300x250_RG_BTF,Bas,300 x 250,Rubicon,6990,8.01%,ND,ND
2017/03/22,2660,358,0.38,393782-10,AMS Market Place,13.46%,1.06,Footito,Footito_300x250_RG_ATF,Haut,300 x 600,Rubicon,2646,-0.53%,ND,ND
2017/03/22,9189,1016,0.37,394008-2,AMS Market Place,11.06%,0.36,Handnews,Handnews_728x90_RG_ATF,Haut,728 x 90,Rubicon,9167,-0.24%,ND,ND
2017/03/22,2118,1077,0.36,392430-15,AMS Market Place,50.85%,0.33,Actu Rugby,ActuRugby_300x250_RG_ATF,Haut,300 x 250,Rubicon,2134,0.75%,ND,ND
2017/03/22,4553,817,0.35,394154-2,AMS Market Place,17.94%,0.43,Hockey Hebdo,HockeyHebdo_728x90_RG_ATF,Haut,728 x 90,Rubicon,4569,0.35%,ND,ND
2017/03/22,3437,1675,0.34,394024-2,AMS Market Place,48.73%,0.2,Handnews,Handnews_728x90_RG_BTF,Bas,728 x 90,Rubicon,3443,0.17%,ND,ND
2017/03/22,2189,1958,0.33,444938-2,AMS Market Place,89.45%,0.17,Le Rugbynistere,Rugbynistere_728x90_RG_ATF,Haut,728 x 90,Rubicon,NA,NA,ND,ND
2017/03/22,4932,1059,0.33,460246-15,AMS Market Place,21.47%,0.31,Footpack,Footpack_300x250_Atf_MOB,Haut,300 x 250,Rubicon,NA,NA,ND,ND
2017/03/22,670,651,0.3,591326-15,AMS Market Place,97.16%,0.46,Track and Life,TrackAndLife_300x250_BTF_RG,Bas,300 x 250,Rubicon,687,2.47%,ND,ND
2017/03/22,947,458,0.29,393766-2,AMS Market Place,48.36%,0.63,Trimes,Trimes_728x90_RG_ATF,Haut,728 x 90,Rubicon,877,-7.98%,ND,ND
2017/03/22,1289,285,0.29,529906-10,AMS Market Place,22.11%,1.02,Le Sport Dauphinois,LeSportDauphinois_300x250_ATF_RG,Haut,300 x 600,Rubicon,1322,2.50%,ND,ND
2017/03/22,2980,589,0.28,477700-2,AMS Market Place,19.77%,0.48,Rugby Amateur,RugbyAmateur_728x90_RG_ATF,Haut,728 x 90,Rubicon,3022,1.39%,ND,ND
2017/03/22,11941,1381,0.26,598040-43,AMS Market Place,11.57%,0.19,8,9,10,11,12,NA,NA,ND,ND
2017/03/22,19214,397,0.25,460206-2,AMS Market Place,2.07%,0.63,Football Club de Marseille,FCMarseille_728x90_RG_ATF,Haut,728 x 90,Rubicon,19620,2.07%,ND,ND
2017/03/22,1295,564,0.25,569746-15,AMS Market Place,43.55%,0.44,Plongeur,Plongeur_300x250_RG_ATF,Haut,300 x 250,Rubicon,NA,NA,ND,ND
2017/03/22,1366,452,0.24,529906-2,AMS Market Place,33.09%,0.53,Le Sport Dauphinois,LeSportDauphinois_728x90_ATF_RG,Haut,728 x 90,Rubicon,1397,2.22%,ND,ND
2017/03/22,1310,268,0.24,392430-57,AMS Market Place,20.46%,0.9,Actu Rugby,ActuRugby_728x90_RG_ATF,Haut,970 x 250,Rubicon,1355,3.32%,ND,ND
2017/03/22,666,647,0.24,591326-2,AMS Market Place,97.15%,0.37,Track and Life,TrackAndLife_728x90_BTF_RG,Bas,728 x 90,Rubicon,697,4.45%,ND,ND
2017/03/22,1694,1650,0.22,471996-2,AMS Market Place,97.40%,0.13,DZFoot,DZFoot_728x90_RG_ATF,Haut,728 x 90,Rubicon,NA,NA,ND,ND
2017/03/22,915,266,0.21,595706-57,AMS Market Place,29.07%,0.79,Actu Rugby,ActuRugby_728x90_RG_ATF,Haut,970 x 250,Rubicon,NA,NA,ND,ND
2017/03/22,835,696,0.2,569746-9,AMS Market Place,83.35%,0.29,Plongeur,Plongeur_160x600_RG_ATF,Haut,160 x 600,Rubicon,NA,NA,ND,ND
2017/03/22,2326,476,0.2,393782-15,AMS Market Place,20.46%,0.42,Footito,Footito_300x250_RG_ATF,Haut,300 x 250,Rubicon,2302,-1.04%,ND,ND
2017/03/22,1088,807,0.2,569748-15,AMS Market Place,74.17%,0.25,Plongeur,Plongeur_300x250_RG_BTF,Bas,300 x 250,Rubicon,NA,NA,ND,ND
2017/03/22,13145,811,0.2,598040-117,AMS Market Place,6.17%,0.25,8,9,10,11,12,NA,NA,ND,ND
2017/03/22,1371,392,0.18,477700-15,AMS Market Place,28.59%,0.46,Rugby Amateur,RugbyAmateur_300x250_RG_ATF,Haut,300 x 250,Rubicon,1408,2.63%,ND,ND
2017/03/22,5023,2305,0.18,413522-15,AMS Market Place,45.89%,0.08,Hockey Hebdo,HockeyHebdo_300x250_RG_2_BTF,STF,300 x 250,Rubicon,5194,3.29%,ND,ND
2017/03/22,26370,774,0.18,477712-43,AMS Market Place,2.94%,0.23,Rugby Amateur,RugbyAmateur_320x50_MOB-ATF,Haut,320 x 50,Rubicon,NA,NA,ND,ND
2017/03/22,40496,641,0.14,460250-43,AMS Market Place,1.58%,0.22,Football Club de Marseille,FCMarseille_320x50_MOB,Haut,320 x 50,Rubicon,NA,NA,ND,ND
2017/03/22,1822,212,0.12,497122-2,AMS Market Place,11.64%,0.57,Rugby Amateur,RugbyAmateur_728x90_RG_ATF,Haut,728 x 90,Rubicon,1809,-0.72%,ND,ND
2017/03/22,237,92,0.12,456346-10,AMS Market Place,38.82%,1.3,Track and Life,TrackAndLife_300x600_ATF_RG,Haut,300 x 600,Rubicon,239,0.84%,ND,ND
2017/03/22,980,303,0.11,529906-15,AMS Market Place,30.92%,0.36,Le Sport Dauphinois,LeSportDauphinois_300x250_ATF_RG,Haut,300 x 250,Rubicon,1004,2.39%,ND,ND
2017/03/22,259,97,0.11,456346-57,AMS Market Place,37.45%,1.13,Track and Life,TrackAndLife_728x90_ATF_RG,Haut,970 x 250,Rubicon,260,0.38%,ND,ND
2017/03/22,344,166,0.09,393466-15,AMS Market Place,48.26%,0.54,Surf Prevention,SurfPrevention_300x250_RG_ATF,Haut,300 x 250,Rubicon,564,39.01%,ND,ND
2017/03/22,197,82,0.09,395240-57,AMS Market Place,41.62%,1.1,Mango Surf,MangoSurf_728x90_RG_ATF,Haut,970 x 250,Rubicon,196,-0.51%,ND,ND
2017/03/22,1302,230,0.08,477712-15,AMS Market Place,17.67%,0.35,Rugby Amateur,RugbyAmateur_300x250_RG_ATF,Haut,300 x 250,Rubicon,NA,NA,ND,ND
2017/03/22,111,59,0.08,595708-57,AMS Market Place,53.15%,1.36,Allo Surf,AlloSurf_728x90_RG_ATF,Haut,970 x 250,Rubicon,NA,NA,ND,ND
2017/03/22,185,87,0.08,395240-10,AMS Market Place,47.03%,0.92,Mango Surf,MangoSurf_300x250_RG_ATF,Haut,300 x 600,Rubicon,178,-3.93%,ND,ND
2017/03/22,1076,193,0.08,569746-2,AMS Market Place,17.94%,0.41,Plongeur,Plongeur_728x90_RG_ATF,Haut,728 x 90,Rubicon,NA,NA,ND,ND
2017/03/22,1251,251,0.07,456350-15,AMS Market Place,20.06%,0.28,Track and Life,TrackAndLife_300x250_BTF_RG,Haut,300 x 250,Rubicon,NA,NA,ND,ND
2017/03/22,631,628,0.07,595706-2,AMS Market Place,99.52%,0.11,Actu Rugby,ActuRugby_728x90_RG_ATF,Haut,728 x 90,Rubicon,649,2.77%,ND,ND
2017/03/22,1868,275,0.07,460246-43,AMS Market Place,14.72%,0.25,Footpack,Footpack_320x50_MOB_RG,Haut,320 x 50,Rubicon,NA,NA,ND,ND
2017/03/22,1022,152,0.06,392430-2,AMS Market Place,14.87%,0.39,Actu Rugby,ActuRugby_728x90_RG_ATF,Haut,728 x 90,Rubicon,1042,1.92%,ND,ND
2017/03/22,342,217,0.05,523406-15,AMS Market Place,63.45%,0.23,Allez Marseille,AllezMarseille_300x250_ATF_RG,Haut,300 x 250,Rubicon,NA,NA,ND,ND
2017/03/22,1049,599,0.05,529908-15,AMS Market Place,57.10%,0.08,Le Sport Dauphinois,LeSportDauphinois_300x250_BTF_RG,Bas,300 x 250,Rubicon,1118,6.17%,ND,ND
2017/03/22,681,223,0.05,477702-15,AMS Market Place,32.75%,0.22,Rugby Amateur,RugbyAmateur_300x250_RG_BTF,Bas,300 x 250,Rubicon,710,4.08%,ND,ND
2017/03/22,675,181,0.04,523406-43,AMS Market Place,26.81%,0.22,Allez Marseille,AllezMarseille_320x50_ATF_MOB,Haut,320 x 50,Rubicon,NA,NA,ND,ND
2017/03/22,415,123,0.04,393766-15,AMS Market Place,29.64%,0.33,Trimes,Trimes_300x250_RG_ATF,Haut,300 x 250,Rubicon,424,2.12%,ND,ND
2017/03/22,160,152,0.03,456346-2,AMS Market Place,95.00%,0.2,Track And Life,TrackAndLife_728x90_ATF_RG,Haut,728 x 90,Rubicon,162,1.23%,ND,ND
2017/03/22,142,80,0.03,456346-15,AMS Market Place,56.34%,0.38,Track And Life,TrackAndLife_300x250_ATF_RG,Haut,300 x 250,Rubicon,145,2.07%,ND,ND
2017/03/22,398,34,0.03,523402-57,AMS Market Place,8.54%,0.88,Allez Marseille,AllezMarseille_728x90_ATF_RG,Haut,970 x 250,Rubicon,210,-89.52%,ND,ND
2017/03/22,354,21,0.03,393178-2,AMS Market Place,5.93%,1.43,Allo Surf,AlloSurf_728x90_RG_ATF,Haut,728 x 90,Rubicon,361,1.94%,ND,ND
2017/03/22,1484,107,0.02,456350-43,AMS Market Place,7.21%,0.19,Track and Life,TrackAndLife_320x50_BTF_RG,Haut,320 x 50,Rubicon,NA,NA,ND,ND
2017/03/22,212,176,0.02,471998-15,AMS Market Place,83.02%,0.11,DZFoot,DZFoot_300x250_RG_BTF,Bas,300 x 250,Rubicon,651,67.43%,ND,ND
2017/03/22,424,25,0.02,393178-15,AMS Market Place,5.90%,0.8,Allo Surf,AlloSurf_300x250_RG_ATF,Haut,300 x 250,Rubicon,433,2.08%,ND,ND
2017/03/22,7419,84,0.02,394400-43,AMS Market Place,1.13%,0.24,Handnews,Mobile-Handnews-320x50,Haut,320 x 50,Rubicon,NA,NA,ND,ND
2017/03/22,189,59,0.01,395364-43,AMS Market Place,31.22%,0.17,Mango Surf,MangoSurf_320x50_MOB_ATF,Haut,320 x 50,Rubicon,NA,NA,ND,ND
2017/03/22,283,52,0.01,523402-15,AMS Market Place,18.37%,0.19,Allez Marseille,AllezMarseille_300x250_RG_ATF,Haut,300 x 250,Rubicon,289,2.08%,ND,ND
2017/03/22,88,12,0.01,392880-10,AMS Market Place,13.64%,0.83,Parce Que Toulon,ParceQueToulon_300x250_RG_ATF,Haut,300 x 600,Rubicon,90,2.22%,ND,ND
2017/03/22,26,7,0.01,523436-10,AMS Market Place,26.92%,1.43,Nantes Direct,NantesDirect_300x250_ATF_RG,Haut,300 x 600,Rubicon,27,3.70%,ND,ND
2017/03/22,31,8,0.01,523436-57,AMS Market Place,25.81%,1.25,Nantes Direct,NantesDirect_728x90_ATF_RG,Haut,970 x 250,Rubicon,34,8.82%,ND,ND
2017/03/22,20,6,0.01,393368-57,AMS Market Place,30.00%,1.67,Rugbyto,Rugbyto_728x90_RG_ATF,Haut,970 x 250,Rubicon,14,-42.86%,ND,ND
2017/03/22,300,11,0.01,523402-10,AMS Market Place,3.67%,0.91,Allez Marseille,AllezMarseille_300x250_ATF_RG,Haut,300 x 600,Rubicon,264,-13.64%,ND,ND
2017/03/22,18,7,0.01,420432-57,AMS Market Place,38.89%,1.43,FFTT,FFTT_728x90_RG_ATF,Haut,970 x 250,Rubicon,NA,NA,ND,ND
2017/03/22,19,8,0.01,393368-10,AMS Market Place,42.11%,1.25,Rugbyto,Rugbyto_300x250_RG_ATF,Haut,300 x 600,Rubicon,13,-46.15%,ND,ND
2017/03/22,91,29,0.01,395240-15,AMS Market Place,31.87%,0.34,Mango Surf,MangoSurf_300x250_RG_ATF,Haut,300 x 250,Rubicon,98,7.14%,ND,ND
2017/03/22,80,62,0.01,523404-2,AMS Market Place,77.50%,0.16,Allez Marseille,AllezMarseille_728x90_BTF_RG,Bas,728 x 90,Rubicon,103,22.33%,ND,ND
2017/03/22,49,42,0.01,595708-2,AMS Market Place,85.71%,0.24,Allo Surf,AlloSurf_728x90_RG_ATF,Haut,728 x 90,Rubicon,52,5.77%,ND,ND
2017/03/22,73,50,0.01,595708-15,AMS Market Place,68.49%,0.2,Allo Surf,AlloSurf_300x250_RG_ATF,Haut,300 x 250,Rubicon,86,15.12%,ND,ND
2017/03/22,255,100,0.01,571448-12,AMS Market Place,39.22%,0.1,Plongeur,Plongeur_120x240_RG_ATF,Haut,120 x 240,Rubicon,NA,NA,ND,ND
2017/03/22,72,22,0.01,392880-15,AMS Market Place,30.56%,0.45,Parce Que Toulon,ParceQueToulon_300x250_RG_ATF,Haut,300 x 250,Rubicon,76,5.26%,ND,ND
2017/03/22,34,31,0.01,587624-15,AMS Market Place,91.18%,0.32,DZFoot,DZFoot_300x250_RG_ATF,Haut,300 x 250,Rubicon,204,83.33%,ND,ND
2017/03/22,240,62,0.01,569748-12,AMS Market Place,25.83%,0.16,Plongeur,Plongeur_120x240_RG_BTF,Bas,120 x 240,Rubicon,NA,NA,ND,ND
2017/03/22,30,11,0.01,393466-2,AMS Market Place,36.67%,0.91,Surf Prevention,SurfPrevention_728x90_RG_ATF,Haut,728 x 90,Rubicon,130,76.92%,ND,ND
2017/03/22,192,20,0.01,395240-2,AMS Market Place,10.42%,0.5,Mango Surf,MangoSurf_728x90_RG_ATF,Haut,728 x 90,Rubicon,115,-66.96%,ND,ND
2017/03/22,17,16,0.01,595706-10,AMS Market Place,94.12%,0.63,Actu Rugby,ActuRugby_300x250_RG_ATF,Haut,300 x 600,Rubicon,NA,NA,ND,ND
2017/03/22,26,19,0,523438-2,AMS Market Place,73.08%,0,Nantes Direct,NantesDirect_728x90_BTF_RG,Bas,728 x 90,Rubicon,27,3.70%,ND,ND
2017/03/22,12,3,0,420432-10,AMS Market Place,25.00%,0,FFTT,FFTT_300x250_RG_ATF,Haut,300 x 600,Rubicon,NA,NA,ND,ND
2017/03/22,23,15,0,523436-2,AMS Market Place,65.22%,0,Nantes Direct,NantesDirect_728x90_ATF_RG,Haut,728 x 90,Rubicon,23,0.00%,ND,ND
2017/03/22,358,41,0,523402-2,AMS Market Place,11.45%,0,Allez Marseille,AllezMarseille_728x90_RG_ATF,Haut,728 x 90,Rubicon,364,1.65%,ND,ND
2017/03/22,17,12,0,392892-10,AMS Market Place,70.59%,0,Parce Que Toulon,ParceQueToulon_300x250_RG_BTF,Bas,300 x 600,Rubicon,20,15.00%,ND,ND
2017/03/22,128,59,0,569746-12,AMS Market Place,46.09%,0,Plongeur,Plongeur_120x240_RG_ATF,Haut,120 x 240,Rubicon,NA,NA,ND,ND
2017/03/22,18,5,0,523436-15,AMS Market Place,27.78%,0,Nantes Direct,NantesDirect_300x250_ATF_RG,Haut,300 x 250,Rubicon,19,5.26%,ND,ND
2017/03/22,6,4,0,391890-15,AMS Market Place,66.67%,0,180 Back,180Back_300x250_RG_BTF,Bas,300 x 250,Rubicon,7,14.29%,ND,ND
2017/03/22,2,1,0,391854-15,AMS Market Place,50.00%,0,180 Back,180Back_300x250_RG_ATF,Haut,300 x 250,Rubicon,2,0.00%,ND,ND
2017/03/22,44,17,0,571450-12,AMS Market Place,38.64%,0,Plongeur,Plongeur_120x240_RG_BTF,Bas,120 x 240,Rubicon,NA,NA,ND,ND
2017/03/22,9,1,0,420432-15,AMS Market Place,11.11%,0,FFTT,FFTT_300x250_RG_ATF,Haut,300 x 250,Rubicon,9,0.00%,ND,ND
2017/03/22,3,2,0,595704-10,AMS Market Place,66.67%,0,8,9,10,11,12,NA,NA,ND,ND
2017/03/22,10,4,0,523452-15,AMS Market Place,40.00%,0,Nantes Direct,NantesDirect_300x250_ATF_MOB,Haut,300 x 250,Rubicon,NA,NA,ND,ND
2017/03/22,3,1,0,391854-10,AMS Market Place,33.33%,0,180 Back,180Back_300x250_RG_ATF,Haut,300 x 600,Rubicon,5,40.00%,ND,ND
2017/03/22,26,12,0,571452-12,AMS Market Place,46.15%,0,Plongeur,Plongeur_120x240_RG_BTF,Bas,120 x 240,Rubicon,NA,NA,ND,ND
2017/03/22,16,1,0,523452-43,AMS Market Place,6.25%,0,Nantes Direct,NantesDirect_320x50_ATF_MOB,Haut,320 x 50,Rubicon,NA,NA,ND,ND
2017/03/22,1,1,0,595704-2,AMS Market Place,100.00%,0,8,9,10,11,12,1,0.00%,ND,ND
2017/03/22,1,0,0,595704-15,AMS Market Place,0%,NA,8,9,10,11,12,1,0.00%,ND,ND
2017/03/22,299,0,0,452900-2,AMS Market Place,0%,NA,Footpack,Footpack_728x90_ATF_RG,Haut,728 x 90,Rubicon,309,3.24%,ND,ND
2017/03/22,2,0,0,391854-57,AMS Market Place,0%,NA,180 Back,180Back_728x90_RG_ATF,Haut,970 x 250,Rubicon,4,50.00%,ND,ND
2017/03/22,3517,0,0,529910-43,AMS Market Place,0%,NA,Le Sport Dauphinois,LeSportDauphinois_320x50_MOB_ATF,Haut,320 x 50,Rubicon,NA,NA,ND,ND
2017/03/22,2008,0,0,452900-15,AMS Market Place,0%,NA,Footpack,Footpack_300x250_ATF_RG,Haut,300 x 250,Rubicon,2047,1.91%,ND,ND
2017/03/22,9,0,0,420432-2,AMS Market Place,0%,NA,FFTT,FFTT_728x90_RG_ATF,Haut,728 x 90,Rubicon,11,18.18%,ND,ND
2017/03/22,3612,0,0,540566-43,AMS Market Place,0%,NA,Trimes,Trimes_320x50_MOB,Haut,320 x 50,Rubicon,NA,NA,ND,ND
2017/03/22,12245,0,0,471996-68,AMS Market Place,0%,NA,DZFoot,DZFoot_1x1_habillage_RG_ATF,Haut,1600 x 1000,Rubicon,NA,NA,ND,ND
2017/03/22,309,0,0,452900-57,AMS Market Place,0%,NA,Footpack,Footpack_728x90_ATF_RG,Haut,970 x 250,Rubicon,260,-18.85%,ND,ND
2017/03/22,1,0,0,391854-2,AMS Market Place,0%,NA,180 Back,180Back_728x90_RG_ATF,Haut,728 x 90,Rubicon,2,50.00%,ND,ND
2017/03/22,10690,0,0,454952-68,AMS Market Place,0%,NA,Cahiers du Football,CahierDuFootball_Habillage_RG_ATF,Haut,1600 x 1000,Rubicon,NA,NA,ND,ND
2017/03/22,14,0,0,393368-2,AMS Market Place,0%,NA,Rugbyto,Rugbyto_728x90_RG_ATF,Haut,728 x 90,Rubicon,14,0.00%,ND,ND
2017/03/22,6127,0,0,392902-68,AMS Market Place,0%,NA,Les Violets,AllezTFC_Habillage_RG_ATF,Haut,1600 x 1000,Rubicon,NA,NA,ND,ND
2017/03/22,2047,0,0,452900-10,AMS Market Place,0%,NA,Footpack,Footpack_300x250_ATF_RG,Haut,300 x 600,Rubicon,2214,7.54%,ND,ND
2017/03/22,428,0,0,392430-68,AMS Market Place,0%,NA,Actu Rugby,ActuRugby_1x1_RG_ATF,Haut,1600 x 1000,Rubicon,NA,NA,ND,ND
2017/03/22,1,0,0,595704-57,AMS Market Place,0%,NA,8,9,10,11,12,NA,NA,ND,ND
2017/03/22,1,0,0,393188-68,AMS Market Place,0%,NA,Rugby Transferts,RugbyTransferts_Habillage_RG_ATF,Haut,1600 x 1000,Rubicon,NA,NA,ND,ND
2017/03/22,5,0,0,391854-68,AMS Market Place,0%,NA,180 Back,180Back_Habillage_RG_ATF,Haut,1600 x 1000,Rubicon,NA,NA,ND,ND
2017/03/23,35929,20146,16.1,395228-10,AMS Market Place,56.07%,0.8,Le Rugbynistere,Rugbynistere_300x250_RG_ATF,Haut,300 x 600,Rubicon,37081,3.11%,ND,ND
2017/03/23,42090,38506,10.61,395230-15,AMS Market Place,91.48%,0.28,Le Rugbynistere,Rugbynistere_300x250_RG_BTF,Bas,300 x 250,Rubicon,NA,NA,ND,ND
2017/03/23,44209,38668,8.31,395230-2,AMS Market Place,87.47%,0.21,Le Rugbynistere,Rugbynistere_728x90_RG_BTF,Bas,728 x 90,Rubicon,NA,NA,ND,ND
2017/03/23,21278,7254,5.04,395228-57,AMS Market Place,34.09%,0.69,Le Rugbynistere,Rugbynistere_728x90_RG_ATF,Haut,970 x 250,Rubicon,21899,2.84%,ND,ND
2017/03/23,43569,40118,4.52,444938-15,AMS Market Place,92.08%,0.11,Le Rugbynistere,Rugbynistere_300x250_RG_ATF,Haut,300 x 250,Rubicon,NA,NA,ND,ND
2017/03/23,9748,5011,4.26,392902-10,AMS Market Place,51.41%,0.85,8,9,10,11,12,NA,NA,ND,ND
2017/03/23,33651,13442,3.88,472004-15,AMS Market Place,39.95%,0.29,DZFOOT,DZFoot_300x250_RG_ATF,Haut,300 x 250,Rubicon,NA,NA,ND,ND
2017/03/23,11648,10895,3.49,471998-10,AMS Market Place,93.54%,0.32,DZFoot,DZFoot_300x250_RG_BTF,Bas,300 x 600,Rubicon,11873,1.90%,ND,ND
2017/03/23,31333,6434,3.39,460206-57,AMS Market Place,20.53%,0.53,Football Club de Marseille,FCMarseille_728x90_RG_ATF,Haut,970 x 250,Rubicon,33432,6.28%,ND,ND
2017/03/23,9292,4638,3.36,392902-57,AMS Market Place,49.91%,0.72,Les Violets,AllezTFC_728x90_RG_ATF,Haut,970 x 250,Rubicon,10682,13.01%,ND,ND
2017/03/23,8291,4042,3.22,471996-10,AMS Market Place,48.75%,0.8,DZFoot,DZFoot_300x250_RG_ATF,Haut,300 x 600,Rubicon,8869,6.52%,ND,ND
2017/03/23,38682,21354,3.15,394466-15,AMS Market Place,55.20%,0.15,Le Rugbynistere,Rugbynistere_300x250_MOB,Haut,300 x 250,Rubicon,NA,NA,ND,ND
2017/03/23,10461,3833,3.03,393322-10,AMS Market Place,36.64%,0.79,Cahiers du Football,CahierDuFootball_300x250_RG_ATF,Haut,300 x 600,Rubicon,10699,2.22%,ND,ND
2017/03/23,27212,12160,2.81,497124-15,AMS Market Place,44.69%,0.23,Rugby Amateur,RugbyAmateur_320x50_RG_BTF-article,Bas,300 x 250,Rubicon,28469,4.42%,ND,ND
2017/03/23,10976,3464,2.62,393188-10,AMS Market Place,31.56%,0.76,Rugby Transferts,RugbyTransferts_300x250_RG_ATF,Haut,300 x 600,Rubicon,11230,2.26%,ND,ND
2017/03/23,16149,11630,2.6,393342-15,AMS Market Place,72.02%,0.22,Cahiers du Football,CahierDuFootball_300x250_RG_BTF,Bas,300 x 250,Rubicon,16785,3.79%,ND,ND
2017/03/23,12154,7143,2.3,392902-15,AMS Market Place,58.77%,0.32,Les Violets,AllezTFC_300x250_RG_ATF,Haut,300 x 250,Rubicon,11011,-10.38%,ND,ND
2017/03/23,2705,2519,2.17,595708-10,AMS Market Place,93.12%,0.86,Allo Surf,AlloSurf_300x250_RG_ATF,Haut,300 x 600,Rubicon,NA,NA,ND,ND
2017/03/23,16212,12452,2.07,413522-10,AMS Market Place,76.81%,0.17,Hockey Hebdo,HockeyHebdo_300x250_RG_2_BTF,STF,300 x 600,Rubicon,17463,7.16%,ND,ND
2017/03/23,12008,3527,2.06,490612-15,AMS Market Place,29.37%,0.58,Mercato Football Club,MercatoFC_300x250_RG_BTF,Bas,300 x 250,Rubicon,14076,14.69%,ND,ND
2017/03/23,11803,11227,1.99,471998-2,AMS Market Place,95.12%,0.18,DZFoot,DZFoot_728x90_RG_BTF,Bas,728 x 90,Rubicon,12193,3.20%,ND,ND
2017/03/23,21653,13578,1.89,598040-15,AMS Market Place,62.71%,0.14,8,9,10,11,12,NA,NA,ND,ND
2017/03/23,15420,6292,1.86,395228-15,AMS Market Place,40.80%,0.3,Le Rugbynistere,Rugbynistere_300x250_RG_ATF,Haut,300 x 250,Rubicon,15783,2.30%,ND,ND
2017/03/23,15399,7381,1.77,394166-10,AMS Market Place,47.93%,0.24,8,9,10,11,12,NA,NA,ND,ND
2017/03/23,5757,2119,1.73,394154-57,AMS Market Place,36.81%,0.82,Hockey Hebdo,HockeyHebdo_728x90_RG_ATF,Haut,970 x 250,Rubicon,6030,4.53%,ND,ND
2017/03/23,13708,6074,1.71,395228-2,AMS Market Place,44.31%,0.28,Le Rugbynistere,Rugbynistere_728x90_RG_ATF,Haut,728 x 90,Rubicon,14024,2.25%,ND,ND
2017/03/23,11144,6123,1.7,393210-10,AMS Market Place,54.94%,0.28,Rugby Transferts,RugbyTransferts_300x250_RG_BTF,Bas,300 x 600,Rubicon,11719,4.91%,ND,ND
2017/03/23,10674,6488,1.57,477702-2,AMS Market Place,60.78%,0.24,Rugby Amateur,RugbyAmateur_728x90_RG_BTF,Bas,728 x 90,Rubicon,11187,4.59%,ND,ND
2017/03/23,12824,8875,1.45,394024-15,AMS Market Place,69.21%,0.16,Handnews,Handnews_300x250_RG_BTF,Bas,300 x 250,Rubicon,14067,8.84%,ND,ND
2017/03/23,16129,2826,1.42,460206-10,AMS Market Place,17.52%,0.5,Football Club de Marseille,FCMarseille_300x250_RG_ATF,Haut,300 x 600,Rubicon,17233,6.41%,ND,ND
2017/03/23,14229,8041,1.41,394166-2,AMS Market Place,56.51%,0.18,Hockey Hebdo,HockeyHebdo_728x90_RG_BTF,Bas,728 x 90,Rubicon,15295,6.97%,ND,ND
2017/03/23,11278,3281,1.31,393188-2,AMS Market Place,29.09%,0.4,Rugby Transferts,RugbyTransferts_728x90_RG_ATF,Haut,728 x 90,Rubicon,11151,-1.14%,ND,ND
2017/03/23,2296,1111,1.24,393766-10,AMS Market Place,48.39%,1.12,Trimes,Trimes_300x250_RG_ATF,Haut,300 x 600,Rubicon,731,-214.09%,ND,ND
2017/03/23,30761,2368,1.22,473098-15,AMS Market Place,7.70%,0.52,Football Club de Marseille,FCMarseille_300x250_article_ATF,Haut,300 x 250,Rubicon,33129,7.15%,ND,ND
2017/03/23,10768,5540,1.15,392926-2,AMS Market Place,51.45%,0.21,Les Violets,AllezTFC_728x90_RG_BTF,Bas,728 x 90,Rubicon,11900,9.51%,ND,ND
2017/03/23,14826,1563,1.12,394008-10,AMS Market Place,10.54%,0.72,Handnews,Handnews_300x250_RG_ATF,Haut,300 x 600,Rubicon,16503,10.16%,ND,ND
2017/03/23,30349,4998,1.02,472004-43,AMS Market Place,16.47%,0.2,DZFOOT,DZFoot_320x50_RG_MOB,Haut,320 x 50,Rubicon,NA,NA,ND,ND
2017/03/23,12727,5934,1.01,394190-15,AMS Market Place,46.63%,0.17,Actu Rugby,ActuRugby_300x250_RG_ATF,Haut,300 x 250,Rubicon,NA,NA,ND,ND
2017/03/23,1309,733,0.99,393178-10,AMS Market Place,56.00%,1.35,Allo Surf,AlloSurf_300x250_RG_ATF,Haut,300 x 600,Rubicon,1245,-5.14%,ND,ND
